,code,mean_rt,word,surprisal
4240,29062,314.60125,plume,15.8302
4241,29063,296.52375,of,10.9233
4242,29064,280.62625,smoke,8.9695
4243,29065,281.603125,rose,4.16213
4244,29066,279.203125,from,14.8347
4245,29067,315.84375,a,15.6145
4247,29069,353.52625,Vermont,15.5201
4248,29070,327.896875,locomotive,17.2229
4249,29071,353.485625,which,12.6868
4250,29072,309.8575,idled,6.68422
4251,29073,329.968125,behind,11.1756
4252,29074,311.0525,a,0.34293
4255,29077,302.129375,gravel,5.31593
4256,29078,308.604375,"cars,",12.393
4257,29079,346.708125,and,12.4082
4258,29080,322.20799999999997,little,8.99681
4259,29081,363.59375,figures,7.14089
4262,29084,321.073125,workmen,6.03438
4263,29085,315.343125,labored,9.57977
4264,29086,352.77375,to,5.23012
4265,29087,325.82124999999996,set,17.3082
4266,29088,306.07,the,16.9841
4267,29089,377.530625,ruptured,6.71784
4269,29091,344.5793333333333,to,2.68215
4271,29093,291.89625,The,3.95911
4272,29094,326.700625,girders,5.53271
4273,29095,385.11312499999997,of,17.3941
4275,29097,302.81,shattered,13.8147
4276,29098,353.25625,Dog,14.6277
4277,29099,339.6275,River,15.2073
4279,29101,378.21,lay,6.89114
4280,29102,366.884375,strewn,10.6975
4281,29103,299.910625,for,4.18318
4282,29104,289.528125,half,13.8377
4285,29107,403.4875,downstream.,15.0257
4286,29108,366.53125,Vermont's,15.4758
4287,29109,335.56,main,12.7385
4288,29110,333.30062499999997,railroad,7.41783
4290,29112,321.45875,was,6.26392
4291,29113,511.88,prostrate.,4.80865
4292,29114,356.4575,And,3.68828
4293,29115,316.9893333333333,in,9.55062
4294,29116,319.595,the,12.18
4295,29117,288.161875,dark,4.67748
4296,29118,399.8025,days,2.27227
4297,29119,327.28125,after,12.0118
4299,29121,346.679375,Great,5.83894
4301,29123,336.998125,of,3.27436
4302,29124,459.73125,1927 --,10.6693
4303,29125,386.773125,the,13.2019
4304,29126,300.2775,worst,6.38724
4305,29127,286.74625,natural,5.05427
4306,29128,307.22812500000003,disaster,2.68569
4308,29130,261.924375,the,14.0813
4309,29131,278.35875,state's,4.65929
4310,29132,310.379375,history --,13.3848
4311,29133,311.278125,the,15.5253
4312,29134,304.839375,little,6.05085
4313,29135,296.214375,plane,9.42294
4314,29136,261.18,was,15.9459
4315,29137,282.691875,its,14.9718
4316,29138,311.938125,sole,6.77099
4317,29139,349.845,replacement,15.3612
4318,29140,282.39375,in,3.52507
4319,29141,301.88875,carrying,10.643
4320,29142,285.825,the,2.07111
4323,29145,314.241875,mails.,5.68218
4324,29146,348.221875,Rain,13.315
4326,29148,367.458125,near,17.3669
4327,29149,407.8833333333333,cloudburst,9.19744
4328,29150,557.011875,proportions,8.31582
4329,29151,350.41125,had,7.56771
4330,29152,314.97125,fallen,8.59453
4331,29153,283.899375,for,14.0894
4332,29154,306.711875,three,12.1231
4333,29155,310.826875,full,5.95298
4334,29156,290.438125,days,9.11006
4335,29157,281.2475,and,3.73086
4336,29158,257.404375,it,8.12977
4338,29160,367.465625,still,7.28026
4339,29161,308.819375,raining,2.31518
4340,29162,306.25875,on,12.3357
4341,29163,313.9173333333334,the,5.59272
4343,29165,298.488125,of,14.5084
4346,29168,373.15625,"4,",8.95715
4347,29169,348.99533333333335,"1927,",11.6798
4348,29170,348.34125,when,5.84098
4349,29171,360.22375,officials,2.12654
4350,29172,343.100625,of,17.9821
4351,29173,272.98,the,13.9737
4353,29175,298.651875,Office,17.0467
4354,29176,312.946875,Department's,17.577
4355,29177,388.896875,Railway,13.7417
4356,29178,328.53625,Mail,14.7827
4357,29179,332.281875,Service,2.57711
4358,29180,354.193125,realized,8.02372
4359,29181,279.24875,that,14.241
4360,29182,298.569375,their,7.35571
4361,29183,360.365,distribution,4.7604
4362,29184,432.5625,system,16.1053
4363,29185,304.640625,for,9.43675
4364,29186,346.956875,Vermont,3.18334
4365,29187,343.6575,had,12.359
4366,29188,320.885,been,14.9015
4367,29189,341.1475,almost,15.2749
4370,29192,360.49875000000003,overnight.,6.81849
4373,29195,359.351875,postmasters,17.5599
4374,29196,426.36133333333333,shoveled,9.84437
4375,29197,377.3225,muck,2.11625
4376,29198,359.493125,out,4.62187
4377,29199,298.703125,of,8.91816
4378,29200,337.003125,their,9.50156
4379,29201,368.400625,offices --,3.89121
4380,29202,428.088125,those,9.01175
4381,29203,369.69124999999997,who,6.98892
4382,29204,325.2075,still,13.4488
4383,29205,308.2975,had,3.88588
4384,29206,393.75312499999995,offices --,17.1883
4385,29207,382.733125,and,3.54835
4386,29208,336.553125,wondered,3.42586
4387,29209,314.62625,how,8.80015
4388,29210,305.39875,to,4.9514
4390,29212,291.66066666666666,the,2.68215
4392,29214,299.28625,The,15.2784
4393,29215,321.580625,state's,11.6606
4394,29216,335.169375,railroad,16.408
4395,29217,333.911875,system,13.5326
4396,29218,295.2126666666666,counted,4.71148
4397,29219,427.5146666666667,miles,15.8581
4398,29220,338.965,of,15.4071
4399,29221,301.0225,broken,5.96339
4400,29222,297.491875,bridges,14.3897
4402,29224,336.4275,missing,9.60077
4403,29225,472.498125,rights-of-way:,5.447
4404,29226,414.4206666666667,it,16.2198
4405,29227,468.93875,would,12.996
4406,29228,336.809375,obviously,9.98321
4407,29229,337.210625,remain,2.11625
4408,29230,312.28125,out,14.7
4409,29231,307.3825,of,7.50565
4411,29233,312.491875,for,6.26392
4412,29234,382.445,weeks.,13.0432
4415,29237,394.5275,"medicine,",15.8777
4416,29238,423.000625,"food,",3.39678
4417,29239,369.42875,clothing,16.1719
4418,29240,299.135,and,9.13807
4419,29241,295.736875,shelter,3.18334
4420,29242,312.713125,had,13.2843
4421,29243,285.824375,been,2.93167
4422,29244,340.29812499999997,provided,2.94963
4425,29247,269.270625,flood's,14.2172
4426,29248,340.781875,"victims,",3.09015
4427,29249,402.340625,communications,4.5622
4428,29250,322.81875,and,12.0496
4429,29251,301.5625,the,9.77178
4430,29252,294.52125,mail,5.86224
4431,29253,344.498125,were,9.21093
4432,29254,302.0525,the,14.2994
4434,29256,367.141875,top,10.3478
4436,29258,363.479375,From,17.1324
4437,29259,474.678125,"Burlington,",14.1233
4438,29260,351.701875,outgoing,9.81452
4439,29261,458.424375,mail,2.84842
4441,29263,297.8813333333334,be,12.0939
4442,29264,320.32125,ferried,17.5678
4444,29266,290.30875,Lake,6.14296
4445,29267,302.5353333333333,Champlain,3.06681
4446,29268,314.115,to,13.1235
4447,29269,268.305,the,8.30328
4448,29270,324.821875,railroad,17.2322
4450,29272,312.85625,Port,13.8147
4452,29274,339.538125,N. Y.,16.2596
4453,29275,306.58125,But,9.13448
4454,29276,271.239375,what,12.4558
4455,29277,281.258125,came,3.361
4456,29278,295.686875,in,9.40632
4457,29279,259.96875,was,17.9302
4459,29281,382.985,up.,2.68215
4460,29282,300.868125,The,18.2344
4462,29284,367.008125,undisrupted,12.7155
4463,29285,437.976,end,2.70224
4464,29286,319.51533333333333,of,14.2044
4465,29287,317.0525,track,8.76491
4466,29288,338.151875,from,11.8169
4467,29289,328.879375,Boston,9.19019
4468,29290,287.126875,was,7.55292
4470,29292,334.245625,"Concord,",14.4224
4471,29293,420.48249999999996,N. H.,14.1974
4472,29294,370.49125,When,15.2958
4473,29295,406.6675,Governor,16.8056
4474,29296,339.45875,Al,16.209
4475,29297,366.53125,Smith,13.2086
4476,29298,309.04375,offered,12.8622
4477,29299,299.49875,New,12.4134
4478,29300,321.128125,York,1.40004
4479,29301,392.219375,National,12.6264
4480,29302,330.546875,Guard,9.65687
4481,29303,304.951875,planes,14.1372
4482,29304,354.0725,to,4.20413
4483,29305,344.28625,fly,10.3251
4484,29306,304.83875,the,4.32966
4485,29307,288.783125,mail,11.8943
4486,29308,298.599375,in,7.9382
4487,29309,288.3875,and,8.97026
4488,29310,282.1975,out,1.12863
4489,29311,301.021875,of,0.329237
4490,29312,268.650625,the,0.586311
4492,29314,293.319375,it,9.78961
4493,29315,281.960625,seemed,11.6002
4494,29316,306.11375,a,7.48695
4495,29317,294.739375,likely,13.898
4496,29318,314.366875,temporary,14.6995
4498,29320,333.174375,easing,14.0879
4501,29323,380.68625,and,5.00457
4502,29324,363.35625,that,6.95086
4503,29325,421.565,at,9.0983
4506,29328,326.326875,The,2.68215
4507,29329,348.74125,question,10.1332
4508,29330,364.610625,was,9.06642
4510,29332,320.885625,to,6.46251
4512,29334,291.290625,There,7.85717
4513,29335,312.423125,was,3.6777
4514,29336,276.854375,no,2.55555
4515,29337,301.69625,such,8.07825
4516,29338,274.825,thing,11.2325
4517,29339,281.145625,as,8.51798
4518,29340,263.135,an,4.97712
4519,29341,297.658125,airport,13.5342
4520,29342,291.611875,in,4.57989
4522,29344,362.58133333333336,Burlington,17.2428
4524,29346,394.93625,John,13.8147
4525,29347,331.079375,J.,6.27442
4526,29348,326.833125,Burns,16.8981
4527,29349,318.824375,suggested,14.1224
4528,29350,308.40875,the,7.74889
4529,29351,295.685625,parade,16.5623
4530,29352,315.495625,ground,14.0556
4531,29353,422.0946666666667,southwest,17.4296
4532,29354,380.07466666666664,of,6.90612
4533,29355,369.541875,Fort,15.7954
4534,29356,416.56,Ethan,18.2958
4536,29358,421.37625,and,5.48786
4537,29359,355.13875,soon,13.0698
4538,29360,304.02,a,7.35979
4539,29361,309.79200000000003,dozen,9.88309
4541,29363,535.826875,National,11.0923
4542,29364,374.591875,Guard,9.91626
4543,29365,402.77,pilots,13.5835
4544,29366,344.748125,were,5.82304
4545,29367,341.8025,bringing,14.5781
4546,29368,296.9626666666666,their,5.16485
4549,29371,394.570625,and,5.00457
4552,29374,341.67562499999997,to,6.10429
4553,29375,330.080625,rest,13.7055
4554,29376,324.751875,on,4.39678
4555,29377,313.331875,the,2.6676
4556,29378,312.26187500000003,frozen,16.8852
4558,29380,373.121875,of,5.83894
4559,29381,293.463125,the,2.74706
4560,29382,308.933125,military,12.5172
4562,29384,370.470625,The,2.68215
4563,29385,298.648,only,8.31077
4564,29386,303.160625,available,13.0112
4565,29387,319.28375,field,14.4984
4566,29388,296.871875,that,7.92899
4567,29389,323.5973333333333,could,6.67427
4568,29390,290.798125,be,2.64397
4569,29391,290.7575,used,1.87202
4570,29392,335.070625,near,13.8069
4573,29395,333.93874999999997,was,8.22744
4574,29396,294.34875,on,8.46105
4575,29397,270.49,the,2.36755
4577,29399,308.106875,farm,14.3523
4578,29400,320.701875,off,11.058
4579,29401,350.301875,upper,16.9352
4580,29402,334.346875,Main,17.4043
4582,29404,307.86375,a,7.4168
4583,29405,312.981875,narrow,11.9386
4585,29407,315.340625,where,11.3807
4587,29409,290.00875,and,5.48786
4588,29410,315.825625,landings,17.2211
4589,29411,321.593125,could,9.63325
4590,29412,284.84,be,2.84842
4591,29413,288.66875,safely,17.2017
4592,29414,356.9375,made,10.9036
4593,29415,342.018125,only,8.16496
4594,29416,287.64866666666666,under,9.86899
4595,29417,347.590625,light,14.6292
4596,29418,296.2925,wind,14.9229
4598,29420,309.05125,Over,10.2562
4599,29421,343.50125,in,8.59202
4600,29422,389.734375,Barre,17.5021
4601,29423,393.718125,the,7.24278
4602,29424,325.540625,streets,12.1345
4603,29425,299.299375,had,9.44024
4604,29426,335.09875,been,3.18334
4605,29427,304.694375,deep,14.7839
4606,29428,313.308125,in,5.01285
4609,29431,372.2393333333333,and,5.0141
4610,29432,332.84000000000003,bridges,13.1227
4611,29433,324.5726666666667,were,9.28552
4612,29434,366.229375,crumpled,17.7635
4613,29435,335.08,and,6.45956
4616,29438,318.75,delivery,13.3611
4617,29439,380.518125,of,2.00773
4618,29440,297.195625,medicines,18.1777
4619,29441,362.655,and,6.43219
4620,29442,339.338125,yeast,16.1719
4621,29443,339.24312499999996,by,7.99455
4624,29446,344.555625,City,12.1924
4625,29447,305.45375,citizens,15.2077
4626,29448,333.739375,formed,14.6797
4627,29449,387.810625,an,6.87028
4629,29451,333.89,committee,15.5691
4630,29452,331.79125,and,5.47444
4631,29453,316.359375,with,9.59504
4632,29454,322.1375,the,2.68196
4633,29455,313.56125,aid,9.9831
4634,29456,300.4925,of,1.68939
4636,29458,355.241875,and,4.34672
4637,29459,300.28875,the,4.90858
4640,29462,519.021875,Vermont,15.3829
4641,29463,361.485,National,12.6953
4643,29465,292.183125,laid,15.5711
4644,29466,327.821875,out,2.85621
4646,29468,336.188125,on,7.28026
4647,29469,288.4275,Wilson,15.935
4649,29471,375.253125,high,13.8147
4650,29472,368.25625,on,6.17915
4653,29475,312.1125,The,2.68215
4655,29477,376.5475,Aviation,15.6739
4657,29479,356.70625,was,9.00098
4658,29480,320.748125,set,9.39155
4659,29481,284.168125,to,4.47685
4660,29482,338.326875,receive,9.97767
4661,29483,371.555625,its,6.89616
4662,29484,271.744375,first,6.52964
4663,29485,304.40500000000003,aircraft,10.8857
4664,29486,294.52875,the,7.50836
4665,29487,322.165625,Sunday,12.7837
4666,29488,325.51125,following,12.9035
4667,29489,330.940625,the,2.30446
4669,29491,285.46625,Though,9.43342
4670,29492,278.9,the,2.48771
4672,29494,360.759375,airports,15.7234
4673,29495,298.40875,were,9.45929
4675,29497,348.465625,the,6.75846
4676,29498,333.51875,York,16.6525
4677,29499,415.76125,State,9.70486
4678,29500,375.209375,Guard,17.6245
4680,29502,408.5925,proved,14.0157
4681,29503,354.57374999999996,unable,14.9187
4682,29504,286.265625,to,0.149963
4683,29505,330.07875,keep,7.54634
4684,29506,303.9925,any,11.1338
4685,29507,307.939375,kind,8.7277
4686,29508,288.2225,of,2.42276
4687,29509,295.355625,mail,14.4446
4689,29511,303.01875,They,6.88914
4690,29512,282.30375,had,8.81937
4691,29513,340.46,courage,18.0166
4692,29514,355.68625,but,10.657
4693,29515,354.728125,their,9.04244
4694,29516,304.788125,meager,17.6969
4695,29517,417.559375,training,13.822
4696,29518,386.515,consisted,16.9204
4697,29519,315.346875,of,0.667089
4698,29520,327.951875,weekend,15.2786
4699,29521,326.52375,hops,17.4061
4700,29522,299.29,in,6.99006
4701,29523,316.918125,good,12.0649
4703,29525,409.513125,in,6.25936
4704,29526,348.129375,and,9.14914
4705,29527,317.364375,out,1.12863
4706,29528,284.450625,of,0.329237
4707,29529,310.10375,established,15.8837
4709,29531,336.90625,and,5.48786
4710,29532,299.97125,the,4.67574
4711,29533,440.44,increasingly,13.5216
4712,29534,358.190625,cold,14.2987
4713,29535,359.788125,weather,6.87028
4714,29536,386.158125,soon,12.5649
4715,29537,328.21,raised,13.006
4717,29539,425.9042857142857,with,7.28026
4718,29540,362.21750000000003,the,2.4866
4719,29541,410.7675,water,12.0107
4720,29542,340.04,cooled,16.546
4721,29543,428.366,engines,14.8194
4722,29544,407.406875,of,6.13332
4723,29545,354.04125,their,6.96085
4724,29546,341.925625,World,13.5869
4725,29547,313.86466666666666,War,2.491
4726,29548,348.29312500000003,I,3.39681
4728,29550,319.3825,It,5.65274
4729,29551,312.640625,seemed,15.3923
4730,29552,268.7475,like,4.19065
4731,29553,296.413125,a,1.39681
4732,29554,296.886875,good,2.27436
4733,29555,310.356875,time,7.06662
4734,29556,304.95875,for,4.94351
4735,29557,273.244375,officials,11.5348
4736,29558,317.075625,to,5.22559
4737,29559,294.8525,use,8.42679
4738,29560,288.976875,a,4.79639
4740,29562,411.173125,law,10.9401
4742,29564,343.85499999999996,the,6.52863
4743,29565,317.25125,post,13.3562
4744,29566,291.355625,office,6.11594
4745,29567,338.659375,department,13.2516
4746,29568,299.38875,to,6.81255
4747,29569,306.845625,contract,12.9809
4748,29570,365.642,for,4.69066
4749,29571,355.868125,the,5.42277
4750,29572,343.405,transport,17.0972
4751,29573,300.631875,of,6.05085
4752,29574,283.19733333333335,first,13.1971
4753,29575,324.695,class,9.07174
4754,29576,295.463125,mail,15.078
4755,29577,319.42375,by,8.12201
4757,29579,322.554375,They,6.88914
4758,29580,315.813125,had,8.81937
4759,29581,313.58875,to,4.9521
4760,29582,287.72933333333333,act,10.6657
4762,29584,338.28125,for,6.89114
4763,29585,327.854375,letters,12.7706
4764,29586,342.61312499999997,were,9.95042
4766,29588,325.41125,the,6.75846
4768,29590,299.953125,Down,15.5374
4769,29591,298.106875,in,6.75305
4771,29593,282.0075,New,12.7326
4773,29595,357.475625,was,9.00098
4774,29596,302.501875,a,3.83704
4775,29597,302.458125,flier,18.4525
4776,29598,329.259375,in,6.76837
4777,29599,312.1626666666667,the,2.68569
4778,29600,333.474375,right,9.65172
4779,29601,299.53875,place,14.5294
4780,29602,298.67375,at,5.49998
4781,29603,281.47125,the,2.50944
4782,29604,283.120625,right,8.98553
4784,29606,388.3925,Robert,12.9535
4785,29607,297.414,S.,7.73369
4787,29609,329.9825,a,7.86141
4788,29610,295.056875,native,15.7172
4789,29611,272.195,New,11.5859
4791,29613,308.183125,had,10.8521
4792,29614,279.143125,been,3.18334
4793,29615,311.465,a,5.03196
4794,29616,301.05875,World,15.6455
4795,29617,290.3675,War,2.491
4796,29618,303.67375,I,3.39681
4797,29619,299.281875,flying,15.0628
4800,29622,456.89437499999997,and,5.00457
4801,29623,361.944375,one,9.29836
4802,29624,296.80625,of,2.82397
4803,29625,261.605625,the,1.23362
4804,29626,312.79125,original,10.7842
4805,29627,362.06375,planners,15.0401
4806,29628,299.75125,of,7.07726
4807,29629,306.213125,the,3.44768
4808,29630,286.009375,Concord,17.3988
4810,30500,367.77466666666663,I,7.67562
4812,30502,291.239375,really,12.4312
4813,30503,309.69875,believe,5.58595
4814,30504,271.48625,in,5.07475
4816,30506,382.4225,But,4.58894
4817,30507,293.924375,I,7.78119
4818,30508,302.22375,swear,18.2843
4819,30509,301.50375,to,6.79725
4820,30510,269.628125,you,11.7951
4821,30511,283.478125,from,8.97354
4822,30512,253.95,the,2.66554
4823,30513,272.31,moment,13.1547
4824,30514,322.16875,I,11.7319
4825,30515,280.75,opened,13.7625
4826,30516,304.91812500000003,my,12.6467
4828,30518,284.0286666666667,I,12.9535
4829,30519,262.35125,knew,11.2231
4830,30520,294.36875,it,3.98174
4831,30521,273.3375,was,5.27862
4832,30522,311.169375,going,8.32966
4833,30523,258.778125,to,1.35473
4834,30524,276.626875,be,3.63007
4835,30525,257.625625,a,3.39862
4836,30526,246.161875,bad,10.0178
4838,30528,280.35625,Part,11.8845
4839,30529,273.68375000000003,of,0.190028
4840,30530,338.019375,it,9.60087
4841,30531,283.414375,was,5.17817
4842,30532,281.550625,the,5.73086
4844,30534,344.60875,so,11.4327
4846,30536,268.785,it,9.62375
4847,30537,280.801875,would,5.447
4848,30538,282.62125000000003,take,6.10174
4849,30539,265.595625,me,13.0155
4850,30540,253.119375,twice,13.9697
4851,30541,300.80875,as,2.05901
4852,30542,251.773125,long,7.88058
