,word,sentid,sentpos,wlen,surp,entropy,entred
414,been,19,4,4,5.185431480407715,9.928714752197266,0.1635713577270507
415,a,19,5,1,3.972791910171509,9.884410858154297,0.0443038940429687
416,delicate,19,6,8,15.840295791625977,12.30562973022461,0.0
417,<unk>,19,7,5,25.55751037597656,11.386545181274414,0.9190845489501952
418,He,20,0,2,7.745289802551269,13.10289478302002,0.0
419,had,20,1,3,4.728113651275635,7.687335014343262,5.415559768676758
420,qualified,20,2,9,12.12259292602539,9.92160987854004,0.0
421,as,20,3,2,4.809519290924072,7.453584671020508,2.4680252075195312
422,a,20,4,1,3.1686925888061523,9.592586517333984,0.0
423,doctor,20,5,6,12.187142372131348,12.30859088897705,0.0
424,but,20,6,3,8.962265014648438,10.919926643371582,1.3886642456054688
425,early,20,7,5,12.235520362854004,10.806726455688477,0.1132001876831054
426,relinquished,20,8,12,18.42190361022949,10.83210277557373,0.0
427,the,20,9,3,3.162566900253296,8.471711158752441,2.360391616821289
428,profession,20,10,10,15.013154983520508,13.123656272888184,0.0
429,of,20,11,2,2.576127052307129,7.353968620300293,5.769687652587891
430,<unk>,20,12,5,23.59789276123047,10.29272174835205,0.0
431,and,20,13,3,3.917446374893189,8.103018760681152,2.1897029876708984
432,lived,20,14,5,12.193399429321287,12.470725059509276,0.0
433,at,20,15,2,6.377744197845459,8.255546569824219,4.215178489685059
434,home,20,16,4,11.605085372924805,10.308673858642578,0.0
435,while,20,17,5,10.855308532714844,8.66714096069336,1.6415328979492188
436,pursuing,20,18,8,15.802367210388184,10.807342529296877,0.0
437,literary,20,19,8,14.814934730529783,10.809321403503418,0.0
438,<unk>,20,20,5,24.40042495727539,12.013345718383787,0.0
439,though,20,21,6,13.77348804473877,8.019271850585938,3.994073867797852
440,his,20,22,3,7.496503829956055,11.180145263671877,0.0
441,verses,20,23,6,13.128555297851562,12.15894889831543,0.0
442,never,20,24,5,13.159171104431152,8.510498046875,3.6484508514404297
443,had,20,25,3,9.005373001098633,10.803750038146973,0.0
444,any,20,26,3,10.487462997436523,9.88198947906494,0.9217605590820312
445,marked,20,27,6,14.547491073608398,11.802420616149902,0.0
446,<unk>,20,28,5,24.17029571533203,10.308845520019531,1.493575096130371
447,John,21,0,4,8.565579414367676,13.10289478302002,0.0
448,practiced,21,1,9,16.595603942871094,11.759876251220703,1.3430185317993164
449,for,21,2,3,5.91101598739624,8.587985038757324,3.171891212463379
450,some,21,3,4,8.768866539001465,9.617676734924316,0.0
451,time,21,4,4,8.444609642028809,12.161798477172852,0.0
452,as,21,5,2,6.695773124694824,8.684162139892578,3.477636337280273
453,a,21,6,1,3.187933444976806,9.658143997192385,0.0
454,<unk>,21,7,5,25.6699333190918,12.313088417053224,0.0
455,but,21,8,3,9.037761688232422,10.765955924987791,1.5471324920654297
456,had,21,9,3,8.914419174194336,10.955617904663086,0.0
457,finally,21,10,7,11.159417152404783,9.880181312561035,1.0754365921020508
458,settled,21,11,7,11.561695098876951,9.976652145385742,0.0
459,down,21,12,4,9.885733604431152,6.872969627380371,3.103682518005371
460,to,21,13,2,3.5776662826538086,8.414266586303711,0.0
461,the,21,14,3,2.2222533226013184,9.919527053833008,0.0
462,more,21,15,4,9.96010398864746,13.12484359741211,0.0
463,<unk>,21,16,5,24.736949920654297,10.977171897888184,2.147671699523926
464,life,21,17,4,14.068643569946287,9.003854751586914,1.9733171463012693
465,of,21,18,2,3.232807159423828,7.904545783996582,1.099308967590332
466,a,21,19,1,4.696763038635254,10.291010856628418,0.0
467,country,21,20,7,10.752317428588867,12.307257652282717,0.0
468,<unk>,21,21,5,26.13867950439453,8.15356159210205,4.153696060180664
469,He,22,0,2,7.745289802551269,13.10289478302002,0.0
470,had,22,1,3,4.728113651275635,7.687335014343262,5.415559768676758
471,married,22,2,7,9.528973579406738,9.92160987854004,0.0
472,two,22,3,3,8.579092979431152,8.429839134216309,1.4917707443237305
473,years,22,4,5,7.188268184661865,11.956343650817873,0.0
474,<unk>,22,5,5,25.956527709960938,7.112456798553467,4.843886852264404
475,and,22,6,3,3.808341264724731,7.929666519165039,0.0
476,had,22,7,3,8.501689910888672,12.467188835144045,0.0
477,taken,22,8,5,8.809378623962402,9.875969886779783,2.591218948364258
478,his,22,9,3,7.828413486480713,7.166935920715332,2.709033966064453
479,wife,22,10,4,7.456863880157471,12.15208339691162,0.0
480,to,22,11,2,4.709460258483887,8.668170928955078,3.483912467956543
481,live,22,12,4,10.175755500793455,9.912195205688477,0.0
482,at,22,13,2,7.838699817657471,10.817511558532717,0.0
483,<unk>,22,14,5,23.596406936645508,10.301191329956056,0.5163202285766602
484,though,22,15,6,13.923563957214355,9.776341438293455,0.5248498916625977
485,I,22,16,1,9.8323392868042,11.721455574035645,0.0
486,entertained,22,17,11,20.956493377685547,9.276077270507812,2.445378303527832
487,a,22,18,1,4.462719917297363,8.551495552062988,0.7245817184448242
488,shrewd,22,19,6,21.53487968444824,12.307273864746094,0.0
489,suspicion,22,20,9,18.59654235839844,10.942359924316406,1.3649139404296875
490,that,22,21,4,6.598526954650879,7.934667110443115,3.007692813873291
491,he,22,22,2,7.328563213348389,10.814874649047852,0.0
492,would,22,23,5,5.884406566619873,8.257149696350098,2.557724952697754
493,have,22,24,4,5.0668463706970215,8.859519004821777,0.0
494,preferred,22,25,9,13.917348861694336,9.944233894348145,0.0
495,his,22,26,3,6.204657554626465,8.530238151550293,1.4139957427978516
496,mother,22,27,6,8.14162540435791,12.159253120422363,0.0
497,to,22,28,2,5.183410167694092,7.993600845336914,4.165652275085449
498,increase,22,29,8,10.11352252960205,9.932302474975586,0.0
499,his,22,30,3,7.044351100921631,10.30842113494873,0.0
500,<unk>,22,31,5,25.817367553710938,12.158883094787598,0.0
501,which,22,32,5,8.535492897033691,8.469118118286133,3.689764976501465
502,would,22,33,5,7.533664226531982,9.833779335021973,0.0
503,have,22,34,4,5.0653462409973145,8.860816955566406,0.9729623794555664
504,enabled,22,35,7,13.221006393432615,9.884435653686523,0.0
505,him,22,36,3,7.635232925415039,8.299226760864258,1.5852088928222656
506,to,22,37,2,3.0374643802642822,7.538033962249756,0.761192798614502
507,have,22,38,4,6.948299884796143,10.018083572387695,0.0
508,a,22,39,1,3.972655057907105,9.875364303588867,0.1427192687988281
509,home,22,40,4,9.61202907562256,12.309349060058594,0.0
510,of,22,41,2,4.033993244171143,10.66850757598877,1.6408414840698242
511,his,22,42,3,5.823300838470459,9.525863647460938,1.142643928527832
512,<unk>,22,43,5,25.81932258605957,12.160645484924316,0.0
513,<unk>,23,0,5,22.81322860717773,13.10289478302002,0.0
514,<unk>,23,1,5,23.697725296020508,10.164562225341797,2.9383325576782227
515,<unk>,23,2,5,24.106426239013672,9.402241706848145,0.7623205184936523
516,was,23,3,3,5.686957359313965,9.353899002075195,0.0483427047729492
517,a,23,4,1,4.061875820159912,10.156121253967283,0.0
518,lady,23,5,4,16.411924362182617,12.382383346557615,0.0
519,who,23,6,3,8.297683715820312,7.564469814300537,4.81791353225708
520,liked,23,7,5,13.79844570159912,7.417400360107422,0.1470694541931152
521,to,23,8,2,3.799137830734253,8.497699737548828,0.0
522,make,23,9,4,7.71962308883667,9.992145538330078,0.0
523,her,23,10,3,8.417088508605957,10.84510898590088,0.0
524,own,23,11,3,9.464062690734863,12.039007186889648,0.0
525,<unk>,23,12,5,24.38317108154297,12.033546447753906,0.0054607391357421
526,and,23,13,3,3.8780786991119385,8.303043365478516,3.730503082275391
527,expected,23,14,8,14.910089492797852,12.463662147521973,0.0
528,other,23,15,5,13.886754035949709,6.469801902770996,5.993860244750977
529,people,23,16,6,8.533171653747559,12.02199363708496,0.0
530,to,23,17,2,4.922826766967773,7.84504508972168,4.176948547363281
531,fall,23,18,4,11.820857048034668,9.983817100524902,0.0
532,in,23,19,2,4.221407413482666,8.461518287658691,1.522298812866211
533,with,23,20,4,11.102946281433104,10.310545921325684,0.0
534,<unk>,23,21,5,24.671772003173828,9.56059455871582,0.7499513626098633
535,and,23,22,3,3.856555461883545,7.72370433807373,1.8368902206420896
536,in,23,23,2,6.954456806182861,12.46532154083252,0.0
537,this,23,24,4,7.699073791503906,10.288728713989258,2.1765928268432617
538,case,23,25,4,11.225022315979004,11.992143630981444,0.0
539,she,23,26,3,12.9231538772583,6.002161026000977,5.989982604980469
540,certainly,23,27,9,16.293447494506836,6.853123664855957,0.0
541,had,23,28,3,9.066206932067873,10.698934555053713,0.0
542,the,23,29,3,3.794369697570801,9.891294479370115,0.8076400756835938
543,whip,23,30,4,16.72576904296875,13.09677028656006,0.0
544,<unk>,23,31,5,24.970142364501957,8.533342361450195,4.563427925109863
545,<unk>,23,32,5,25.110286712646484,8.863276481628418,0.0
546,the,23,33,3,9.21588134765625,8.932748794555664,0.0
547,purse,23,34,5,16.954025268554688,13.124740600585938,0.0
548,<unk>,23,35,5,26.13779067993164,8.026886940002441,5.097853660583496
549,John,24,0,4,8.565579414367676,13.10289478302002,0.0
550,noticed,24,1,7,17.18484878540039,11.759876251220703,1.3430185317993164
551,my,24,2,2,12.354188919067385,8.577649116516113,3.18222713470459
552,surprise,24,3,8,16.013235092163086,12.196026802062988,0.0
553,at,24,4,2,7.926356315612793,11.030694961547852,1.1653318405151367
554,the,24,5,3,1.9502540826797483,10.368520736694336,0.6621742248535156
555,news,24,6,4,12.162473678588867,13.11779499053955,0.0
556,of,24,7,2,2.9749717712402344,8.117654800415039,5.000140190124512
557,his,24,8,3,6.257466793060303,10.298070907592772,0.0
558,<unk>,24,9,5,25.769990921020508,12.164178848266602,0.0
559,remarriage,24,10,10,21.157508850097656,8.076476097106934,4.087702751159668
560,and,24,11,3,4.334673881530762,7.31782341003418,0.7586526870727539
561,smiled,24,12,6,20.98052978515625,11.87366008758545,0.0
562,rather,24,13,6,12.192355155944824,9.091178894042969,2.7824811935424805
563,<unk>,24,14,5,23.970033645629883,10.700078964233398,0.0
564,<unk>,24,15,5,25.026031494140625,8.85518741607666,1.8448915481567385
565,little,24,16,6,15.777091026306152,8.289974212646484,0.5652132034301758
566,<unk>,24,17,5,22.83905029296875,11.7171049118042,0.0
567,<unk>,24,18,5,24.08216667175293,9.568737030029297,2.1483678817749023
568,he,24,19,2,9.135759353637695,9.215803146362305,0.3529338836669922
569,said,24,20,4,7.469511985778809,7.736449241638184,1.479353904724121
570,<unk>,24,21,5,25.49643325805664,8.487574577331543,0.0
571,<unk>,24,22,5,25.104585647583008,8.732361793518066,0.0
572,can,24,23,3,9.453855514526367,7.845710754394531,0.8866510391235352
573,tell,24,24,4,11.37966251373291,11.153730392456056,0.0
574,<unk>,24,25,5,25.47422981262207,8.511857032775879,2.641873359680176
575,<unk>,24,26,5,25.43906593322754,7.808662414550781,0.7031946182250977
576,<unk>,24,27,5,25.569725036621094,8.036209106445312,0.0
577,making,24,28,6,13.63722801208496,8.275768280029297,0.0
578,life,24,29,4,13.540932655334473,7.972065925598144,0.3037023544311523
579,jolly,24,30,5,24.172687530517575,6.845442771911621,1.1266231536865234
580,difficult,24,31,9,13.625910758972168,12.026143074035645,0.0
581,for,24,32,3,5.162806510925293,7.0616888999938965,4.964454174041748
582,<unk>,24,33,5,24.670434951782227,9.57142162322998,0.0
583,As,25,0,2,9.578880310058594,13.10289478302002,0.0
584,for,25,1,3,7.937765598297119,11.74891471862793,1.3539800643920898
585,<unk>,25,2,5,23.59591293334961,10.30398178100586,1.4449329376220703
586,remember,25,3,8,17.375816345214844,10.156134605407717,0.1478471755981445
587,<unk>,25,4,5,25.12519836425781,8.56692886352539,1.5892057418823242
588,<unk>,25,5,5,24.66424369812012,9.244585037231444,0.0
589,<unk>,25,6,5,24.600873947143555,9.12730598449707,0.117279052734375
590,I,25,7,1,10.03615951538086,9.525556564331056,0.0
591,suppose,25,8,7,18.72366142272949,9.420117378234863,0.1054391860961914
592,she,25,9,3,8.92646598815918,10.88011646270752,0.0
593,was,25,10,3,2.7344791889190674,7.291942596435547,3.5881738662719727
594,after,25,11,5,11.496700286865234,9.91685962677002,0.0
595,your,25,12,4,13.344013214111328,8.441548347473145,1.475311279296875
596,<unk>,25,13,5,24.354389190673828,12.0321044921875,0.0
597,<unk>,26,0,5,22.81322860717773,13.10289478302002,0.0
598,the,26,1,3,5.757648468017578,10.164562225341797,2.9383325576782227
599,<unk>,26,2,5,23.46930313110352,13.101564407348633,0.0
600,<unk>,26,3,5,24.502140045166016,10.092286109924316,3.0092782974243164
601,<unk>,26,4,5,24.92392349243164,9.48916244506836,0.603123664855957
602,Jack,26,5,4,15.488787651062012,9.435711860656738,0.053450584411621
603,of,26,6,2,6.163508892059326,11.763123512268066,0.0
604,all,26,7,3,8.690302848815918,10.31296157836914,1.4501619338989258
605,<unk>,26,8,5,23.66968536376953,10.985487937927246,0.0
606,A,27,0,1,7.503453254699707,13.10289478302002,0.0
607,great,27,1,5,12.640093803405762,12.155343055725098,0.947551727294922
608,<unk>,27,2,5,24.6742000579834,12.118542671203612,0.0368003845214843
609,<unk>,27,3,5,24.952241897583008,9.390772819519045,2.7277698516845703
610,Not,28,0,3,13.012650489807127,13.10289478302002,0.0
611,precisely,28,1,9,18.09015464782715,12.731762886047363,0.3711318969726562
612,young,28,2,5,14.988409042358398,10.085416793823242,2.646346092224121
613,and,28,3,3,5.7094926834106445,11.80208683013916,0.0
614,<unk>,28,4,5,23.02713966369629,12.476932525634766,0.0
615,but,28,5,3,10.443595886230469,9.963337898254396,2.513594627380371
616,as,28,6,2,7.777438163757324,11.764167785644531,0.0
617,game,28,7,4,15.348297119140623,10.365918159484863,1.398249626159668
618,as,28,8,2,7.279170036315918,9.799330711364746,0.5665874481201172
619,they,28,9,4,7.9078049659729,10.37509536743164,0.0
620,make,28,10,4,10.615922927856444,7.391292095184326,2.9838032722473145
621,<unk>,28,11,5,25.44224739074707,8.5061674118042,0.0
622,<unk>,28,12,5,24.96807861328125,9.036715507507324,0.0
623,were,28,13,4,7.339108467102051,8.515911102294922,0.5208044052124023
624,going,28,14,5,10.530006408691406,9.954591751098633,0.0
625,to,28,15,2,3.050605535507202,7.566361427307129,2.388230323791504
626,<unk>,28,16,5,25.224260330200195,10.05986213684082,0.0
627,<unk>,28,17,5,24.25861167907715,10.33137035369873,0.0
628,this,28,18,4,11.882850646972656,7.940620422363281,2.390749931335449
629,<unk>,28,19,5,24.22041893005371,11.406455039978027,0.0
630,He,29,0,2,7.745289802551269,13.10289478302002,0.0
631,turned,29,1,6,10.106924057006836,7.687335014343262,5.415559768676758
632,up,29,2,2,7.388638973236084,8.584297180175781,0.0
633,from,29,3,4,5.9536004066467285,7.83636474609375,0.7479324340820312
634,<unk>,29,4,5,23.59345817565918,10.317641258239746,0.0
635,on,29,5,2,6.63648796081543,9.227209091186523,1.0904321670532229
636,the,29,6,3,1.917809247970581,10.293155670166016,0.0
637,pretext,29,7,7,17.383237838745117,13.12022590637207,0.0
638,of,29,8,2,2.476476192474365,6.608240127563477,6.511985778808594
639,being,29,9,5,10.463587760925291,10.293936729431152,0.0
640,a,29,10,1,3.983488559722901,9.893969535827637,0.3999671936035156
641,second,29,11,6,7.916646957397461,12.308242797851562,0.0
642,cousin,29,12,6,11.65916347503662,11.721915245056152,0.5863275527954102
643,or,29,13,2,8.701272964477539,5.971307754516602,5.750607490539551
644,something,29,14,9,13.560110092163086,10.78829860687256,0.0
645,of,29,15,2,4.317234516143799,10.701440811157228,0.086857795715332
646,<unk>,29,16,5,24.524450302124023,9.566372871398926,1.1350679397583008
647,though,29,17,6,13.953736305236816,7.279712677001953,2.2866601943969727
648,she,29,18,3,8.954044342041016,10.829623222351074,0.0
649,<unk>,29,19,5,31.48969078063965,7.0465407371521,3.783082485198975
650,seem,29,20,4,14.920855522155762,10.80832862854004,0.0
651,particularly,29,21,12,15.105998039245604,7.220206260681152,3.5881223678588867
652,keen,29,22,4,17.3442325592041,10.669610977172852,0.0
653,to,29,23,2,3.0518369674682617,7.550667762756348,3.118943214416504
654,acknowledge,29,24,11,14.21694564819336,10.008784294128418,0.0
655,the,29,25,3,3.7241523265838623,10.4273042678833,0.0
656,<unk>,29,26,5,23.460880279541016,13.125943183898926,0.0
657,The,30,0,3,5.175299644470215,13.10289478302002,0.0
658,fellow,30,1,6,15.359539031982422,11.986347198486328,1.1165475845336914
659,is,30,2,2,7.568129539489746,12.18435764312744,0.0
660,an,30,3,2,4.613337516784668,8.057600021362305,4.126757621765137
661,absolute,30,4,8,12.994006156921388,12.82568359375,0.0
662,<unk>,30,5,5,24.787900924682617,10.7386474609375,2.0870361328125
663,anyone,30,6,6,18.62251663208008,9.0726900100708,1.6659574508666992
664,can,30,7,3,9.91144847869873,8.630926132202148,0.4417638778686523
665,see,30,8,3,9.039015769958496,11.100896835327148,0.0
666,<unk>,30,9,5,23.96284866333008,10.820618629455566,0.280278205871582
667,<unk>,31,0,5,22.81322860717773,13.10289478302002,0.0
668,got,31,1,3,13.011032104492188,10.164562225341797,2.9383325576782227
669,a,31,2,1,4.51151180267334,8.626164436340332,1.5383977890014648
670,great,31,3,5,9.227681159973145,12.333669662475586,0.0
671,black,31,4,5,11.000628471374512,11.728618621826172,0.6050510406494141
672,<unk>,31,5,5,25.854982376098636,11.715704917907717,0.012913703918457
673,and,31,6,3,4.231523990631104,8.001142501831055,3.71456241607666
674,wears,31,7,5,16.646846771240234,12.459444046020508,0.0
675,patent,31,8,6,16.194875717163086,10.659640312194824,1.7998037338256836
676,leather,31,9,7,16.420963287353516,10.24652862548828,0.4131116867065429
677,boots,31,10,5,17.960468292236328,10.763643264770508,0.0
678,in,31,11,2,4.3814473152160645,7.430214881896973,3.333428382873535
679,all,31,12,3,8.69479751586914,10.294873237609863,0.0
680,<unk>,31,13,5,24.008638381958008,10.672146797180176,0.0
681,But,32,0,3,12.688441276550291,13.10289478302002,0.0
682,the,32,1,3,6.424882411956787,12.698766708374023,0.4041280746459961
683,mater,32,2,5,21.205402374267575,13.108637809753418,0.0
684,<unk>,32,3,5,24.56696510314941,9.89988899230957,3.208748817443848
685,to,32,4,2,6.260945796966553,9.476507186889648,0.4233818054199219
686,him,32,5,3,8.815211296081543,10.046080589294434,0.0
687,at,32,6,2,6.442257881164551,8.323712348937988,1.722368240356445
688,<unk>,32,7,5,23.594118118286133,10.31501007080078,0.0
689,took,32,8,4,11.26821517944336,8.759258270263672,1.5557518005371094
690,him,32,9,3,7.855629444122314,8.120184898376465,0.639073371887207
691,on,32,10,2,5.056289196014404,7.683044910430908,0.4371399879455566
692,as,32,11,2,9.73490047454834,10.325326919555664,0.0
693,<unk>,32,12,5,24.361438751220703,9.590505599975586,0.7348213195800781
694,know,32,13,4,13.937785148620604,7.450087547302246,2.14041805267334
695,how,32,14,3,10.940509796142578,8.11443042755127,0.0
696,<unk>,32,15,5,25.574687957763672,8.339366912841797,0.0
697,always,32,16,6,13.879034042358398,8.50871753692627,0.0
